booking_id,guest_id,room_type_id,channel_id,country_id,checkin_date,checkout_date,adults,children,total_price,is_cancelled
dbc2dd11-b4d4-41e5-adfb-ab0a0836b7e4,97,4,1,2,2024-08-28,2024-09-04,2,2,960.34,0
57977dc3-ae32-462f-bda2-0b18f8b50ef3,56,2,3,2,2024-06-30,2024-07-03,,1,881.24,0
03bc7433-5fc5-4bfc-b247-8f3669c510d8,151,4,,3,2024-09-07,2024-09-15,3,,471.67,0
aa6b4860-ba98-459f-bb67-1fd289d8cd05,150,2,1,1,2024-12-17,2024-12-21,3,,599.77,1
c2ce2113-ac89-4aa0-84db-8fc75b49d6b0,249,,,,2024-07-07,2024-07-15,3,1,903.37,1
af5b2459-26da-4603-9eb1-d62d79920848,88,3,2,,2024-11-27,2024-12-03,3,0,190.92,1
69557d3e-762a-4cf5-8265-54814512c196,234,2,,3,2024-08-02,2024-08-11,3,1,974.55,0
ccdcad34-2c60-4328-86d7-2cbce30e918c,83,2,1,1,2024-09-20,2024-09-26,2,,297.39,0
f1b52552-ed92-494d-8300-6bfa8b601fac,106,,,1,2024-10-11,2024-10-17,3,1,404.27,0
16d8c074-9730-4bf3-bc89-273c03d728c0,274,3,1,1,2024-09-05,2024-09-12,,1,950.4,1
dda10550-6e03-4981-9be3-26f2eddffcb0,80,1,,6,2024-10-27,2024-11-01,,2,971.13,0
d483c9b9-85dd-489a-b03f-cf2686e4d4d1,290,,4,6,2024-07-07,2024-07-09,,0,182.45,0
e4f82718-e08d-4bc3-8f23-7ce25a23e00d,158,1,4,4,2024-09-23,2024-10-01,3,0,360.05,0
76bf3dfa-8710-4c6f-8185-5981b06fb475,299,,2,5,2025-01-14,2025-01-18,1,0,561.49,1
779e5cba-04f3-43a2-ba51-1adb7a9cf164,45,,4,4,2024-08-20,2024-08-28,3,0,913.02,1
e3e41de7-863c-4741-8af4-4d2aa90ae4e7,204,2,,,2024-08-08,2024-08-14,,2,61.58,1
04f878e6-e1ae-4eac-abc9-2368a87c9dec,180,3,4,2,2024-09-19,2024-09-23,,,813.5,1
94485e8e-f858-464d-b0be-c5e09db5987d,84,,4,,2024-06-16,2024-06-19,1,1,247.39,1
6083234b-96a5-4f02-ad13-d6580405e631,269,3,1,,2025-02-19,2025-02-21,1,,656.87,1
64f9e6d5-ef20-4fa1-9106-4dbca9b75bea,213,2,,,2025-01-23,2025-02-02,2,1,226.71,1
d2ffa8f4-5f3b-43c9-82db-91df18d9532c,149,,4,1,2025-01-24,2025-01-29,3,,581.32,1
0d10332b-deb0-49d2-b087-99a1e41baf46,115,1,1,3,2024-07-04,2024-07-09,3,,167.97,1
74c3933a-e39e-4c90-befa-107140bb8561,214,2,4,4,2024-12-23,2024-12-24,1,2,518.4,0
fd970ded-0a9a-4265-b884-b9b483eb4190,186,,4,,2025-03-29,2025-04-03,,0,404.54,0
7a70c01e-dcbc-4bab-950e-ebe26fa33fa9,133,2,,1,2025-04-04,2025-04-07,3,,884.4,0
70508775-946a-48b6-96c4-cd1d7c8bf7b5,183,2,1,5,2024-05-22,2024-05-28,,2,96.28,1
b0b06645-e324-4869-aa8c-36a600bfe6fa,272,,1,4,2025-01-05,2025-01-08,1,1,566.53,1
8d2dc3d2-4d7b-4c77-953f-7bce8bfe25d0,155,3,,6,2025-03-17,2025-03-19,3,1,62.25,1
6aeeaa21-8303-4e2d-889c-8ab062b8a894,191,4,4,6,2024-04-28,2024-05-01,1,1,196.83,0
5ee545dd-2e13-4d0c-93c7-a6b21ef8551e,97,,,2,2024-06-30,2024-07-07,,0,160.74,0
3e5f8826-7d58-428a-b4f9-a63d6756685b,9,4,3,5,2024-10-29,2024-11-04,2,,895.24,1
45ed2272-f7fc-42b3-a5c1-64371584670c,89,,3,1,2024-07-18,2024-07-20,2,1,863.97,0
0b6f95d7-0487-43ef-9e9d-6a124dc60684,117,3,2,4,2025-04-04,2025-04-07,1,,706.28,0
6cd649ea-f642-4676-895a-8583e06c96a4,40,1,4,,2024-08-10,2024-08-11,2,0,81.15,0
9ae2008e-3514-47df-b859-910072647183,241,1,3,1,2024-08-22,2024-08-24,3,0,766.82,0
30c3ec3f-1e60-4714-b2b3-53a5789f3ac6,106,,2,3,2024-06-28,2024-07-04,1,0,188.28,1
e87c7fc2-d023-4686-847f-2f064a0c351d,297,3,3,3,2024-10-18,2024-10-27,2,0,144.15,0
26bba137-2b22-4be7-b46e-bac41c70f5be,271,2,,4,2024-10-11,2024-10-16,2,0,974.9,0
4f997227-20f3-4e11-84e7-7ff283db8619,110,,,,2025-01-21,2025-01-27,2,,689.85,0
8debe693-b7b5-4495-bae9-f4e1f381d1f0,93,3,4,,2024-04-26,2024-04-30,2,,157.2,1
5190b276-a13a-447a-b264-c351b89dd098,64,4,1,3,2024-09-18,2024-09-26,3,2,579.28,0
7ac02f35-77c1-4ad2-b4e4-d8b98b3bd19e,43,3,4,2,2024-05-18,2024-05-25,3,,620.37,1
676fe2bf-516e-4160-898e-03cbc9142b85,228,2,,,2024-05-20,2024-05-25,,1,863.94,1
f90d78af-b548-404d-8460-7cbdda0a247a,189,2,1,,2025-03-11,2025-03-13,,,546.53,0
5ba582ad-1345-44c9-88ad-2128c32bd04f,62,2,4,,2024-10-27,2024-11-06,1,1,111.47,0
2573ead6-4427-47d1-865f-6ac26742210a,174,2,,,2025-04-03,2025-04-05,2,,738.94,1
2a5e097e-1066-41bb-96de-3b646c959a19,298,,3,,2024-06-19,2024-06-25,,,988.15,1
0ed0a1bc-4b99-44f5-8096-bfa78c8f61f2,76,4,1,2,2024-04-27,2024-05-02,,,269.28,0
16712fa1-eea9-49eb-bc53-afd7a7226787,16,1,,1,2024-06-04,2024-06-06,,0,973.47,1
362bac3c-90d2-45da-bbe5-6bd204a688c4,168,2,3,2,2025-03-04,2025-03-06,,,241.84,1
312c36e0-b8a5-464f-81c7-e8db67eab68d,252,,3,6,2025-03-31,2025-04-09,1,0,991.18,0
aea5fba4-e10f-47c6-b3f4-8701db11e70e,197,4,3,,2024-08-08,2024-08-16,,0,81.22,1
b5a1a550-c7ec-467b-a15f-a3b16f8de937,85,4,4,3,2024-10-25,2024-10-30,,,775.81,1
a0b4a32b-9df3-4ce5-bfb3-760894391722,284,,,,2024-11-20,2024-11-28,2,0,421.82,1
c6995cc5-419d-42b3-b390-87b8befa652a,194,,,6,2025-03-20,2025-03-25,3,0,76.74,0
f6a8a035-93a3-48ba-8b98-b17fa0cb4b89,66,3,3,1,2024-10-07,2024-10-13,,0,456.74,1
7f3446ac-4dda-4650-af91-e66092c68c93,211,3,1,4,2024-10-08,2024-10-12,2,2,612.91,0
10caabc5-9814-430c-b844-a637b6cd535d,157,1,3,3,2024-08-28,2024-08-29,3,0,487.86,1
6e71eb3c-2306-4a60-8a75-a7dba4e0c06b,291,,4,5,2024-04-22,2024-04-23,,0,986.48,1
a06afa73-be01-4c1b-9014-6dd4dc333854,293,4,3,2,2024-11-16,2024-11-24,1,1,369.17,1
1c838d08-c15a-4d0c-bc6c-7b8ed90d7257,86,,3,6,2024-05-21,2024-05-28,2,,653.67,0
76d45f45-e015-4595-9bc6-753f9bc2ab3e,275,2,3,5,2025-04-01,2025-04-02,3,,814.37,0
8b524f3f-e7bc-4100-961e-f9e8e166e7cf,297,1,,6,2024-04-18,2024-04-23,1,,455.75,1
e0a91bb2-bc3c-4e63-97d0-ab6f27cab9dd,40,,3,5,2024-12-21,2024-12-28,3,1,443.6,1
bd339f9b-0854-4a49-a72b-7995ca269f26,264,4,,3,2024-10-09,2024-10-10,2,,252.31,1
fc591c87-9099-4950-a03c-4dbe12ab9b9d,138,,,,2025-01-12,2025-01-22,1,1,396.06,0
69deb922-2880-4d62-a5b5-9796aebe559c,124,2,,5,2024-10-09,2024-10-16,,2,867.18,0
0779a67f-4d04-4ece-898d-9cf4547582f8,105,4,3,5,2024-08-26,2024-08-29,3,1,435.57,0
78de7995-58c8-478b-9944-b64e9df27f43,77,2,1,4,2024-04-26,2024-05-01,,,581.83,1
971e5e03-d867-496d-ae88-b197873d0511,217,,1,4,2024-06-27,2024-06-30,3,1,77.68,1
e6c426f2-c20d-4827-b3d8-1a027b1b1205,282,2,,1,2024-08-21,2024-08-29,1,0,866.6,0
512e66cd-6f3b-4f37-bc6c-92aa4361affc,161,,3,2,2024-06-13,2024-06-20,3,0,427.05,0
3285853b-6b0a-44bf-91da-8b488eb76c25,121,1,,2,2024-08-20,2024-08-29,3,,890.34,0
4bdc277a-6403-4863-8a0f-ae620ca5b3ba,63,3,3,,2025-04-01,2025-04-05,,1,187.06,0
51b73629-8656-4216-bfb2-a5c35abfd713,110,3,4,,2025-01-07,2025-01-12,1,,556.8,0
fc06ce87-143a-4c33-bb77-1cb74dd5bbf9,163,,4,,2025-01-12,2025-01-16,3,1,394.85,1
eea51b47-8164-4235-97fe-c21ac99f3afd,158,1,,1,2024-10-30,2024-10-31,2,2,575.09,1
164b0282-5784-46f7-9759-a2cc7356048a,186,,1,4,2025-03-30,2025-04-07,,0,914.3,1
bc883a0f-e135-4824-b140-c3dd9c4be17d,131,3,1,4,2024-09-12,2024-09-17,2,1,920.1,1
5f490072-e9db-43c9-a0b0-6cfec7702762,209,1,3,2,2025-01-10,2025-01-18,,,930.17,1
f8f42ac9-8990-4c37-ba52-5637388b78fa,217,1,2,5,2024-04-09,2024-04-18,1,2,449.83,1
c9aaeeab-fa6b-4acc-8227-6ae7d0bfdab2,233,,1,1,2024-10-18,2024-10-21,,1,52.92,0
19996f83-90ca-43c4-8a9f-2033207ce9cf,157,3,,2,2024-10-20,2024-10-22,2,1,540.55,0
c46023cb-ee7e-4c20-8f41-ef0acbc49a6f,211,3,4,,2024-06-22,2024-06-25,3,1,703.09,1
f0da14ea-7885-448a-9df3-ec683c763840,145,2,1,,2024-04-27,2024-05-03,2,,882.57,0
cbb24a02-bc46-474e-8ed5-0f15cd808f21,11,1,,4,2025-03-23,2025-03-25,,1,298.69,0
d23ffd8a-f727-495f-9e4a-8ec1c3087241,26,4,,,2024-10-11,2024-10-21,3,1,134.61,1
df06ab9e-a0a6-43f5-81bc-ebc60b8e84a0,88,,1,1,2024-06-04,2024-06-13,,,835.89,1
4c1da03a-fd97-4f0e-a6ef-4e584f80bebb,61,2,,4,2024-05-08,2024-05-12,3,2,759.12,1
dc0f6720-d3d1-4e86-9992-916b43901076,67,4,2,4,2024-04-23,2024-04-28,2,,221.35,0
4fb3f133-4a36-4be2-9011-51905bb6eb5e,15,3,3,4,2024-10-14,2024-10-24,,1,401.16,1
dbdcec6e-5267-49c7-bbdf-a98bf1baf0e4,44,1,4,3,2024-06-30,2024-07-06,,1,727.67,1
1508bc54-fa71-4751-a887-5f4dfcff1e8f,132,1,1,1,2024-06-07,2024-06-08,3,1,497.39,1
4d9c6c13-7ce9-465f-b93b-c36227f44a66,24,1,3,,2024-11-09,2024-11-14,,2,175.63,0
0fe19881-dd56-425f-b4e5-5b2a680368ea,298,2,3,3,2024-08-17,2024-08-26,,2,884,0
f93e5ea3-b9ee-4b20-981e-f129ef926e17,46,3,,,2025-04-05,2025-04-08,3,0,347.61,0
4033e33d-da48-4147-b272-d75d8b738384,256,3,,6,2024-06-27,2024-07-04,3,2,632.28,1
186bdd13-64a9-4a45-a3e4-bb9164332585,265,3,4,3,2024-10-22,2024-10-28,,1,577.89,1
b13c1ddb-a81a-4aac-88f2-18af3467a253,28,2,2,1,2024-05-28,2024-06-01,2,0,496.74,0
26523732-fb01-457f-a694-df958890fcb3,240,4,1,,2024-05-23,2024-05-24,,2,989.38,1
6a53f02c-1275-4ec9-a269-f7194e1883bd,235,4,1,3,2024-10-31,2024-11-02,3,0,243.55,1
79c816c9-b494-414d-94e1-e70cdf2886f0,93,2,,5,2025-01-03,2025-01-13,2,0,549.71,0
3a8f05c6-5004-468d-be1b-f29d16ef03cd,214,1,2,,2025-01-05,2025-01-07,3,0,320.07,0
be02d705-af73-4eed-b496-07f3d150cb1d,202,3,,2,2024-04-30,2024-05-06,2,0,127.01,1
8337e301-6d25-453a-9f33-8ae80649df33,233,,3,1,2024-11-14,2024-11-20,1,,358.67,0
51b24f63-68b4-4e0d-9064-644470cc9499,109,1,,5,2024-08-23,2024-08-29,1,0,569.8,1
81647761-ea44-4d08-a75e-f3191e465281,48,4,3,3,2024-04-21,2024-04-25,,0,69.49,0
408ba0c8-e954-435f-884c-6d0afc037f9d,84,4,4,5,2025-02-22,2025-02-25,1,2,516.3,1
912edd1b-ed10-40ce-914b-e7c40c4c276d,159,,,3,2025-03-27,2025-04-02,1,2,537.02,1
7ea2a6e8-9f7d-4d05-8550-5ddecfbe3f42,229,4,4,5,2024-06-20,2024-06-30,,0,768.67,1
1c07e15b-06a4-4365-b10a-95ccff4fcc40,96,4,,,2024-07-16,2024-07-18,1,2,974.61,0
561c3e0a-dfed-441d-a261-d7dbe9afa6e9,80,4,,2,2024-08-22,2024-08-27,,,125.22,1
7add2256-c0f9-43ce-9765-aa907e04e78f,154,2,2,5,2024-06-13,2024-06-17,,2,590.11,0
481fe024-c4b7-4ec8-970f-f9b2678b7350,24,,1,,2024-05-08,2024-05-15,1,,677.81,1
b2b93d39-f52c-4413-8e18-adb054019573,182,3,,2,2024-12-10,2024-12-19,1,0,753.49,1
fa54f5d1-6ab2-4005-ab2d-119d52dc2dd5,92,2,4,1,2024-10-17,2024-10-19,,2,348.25,1
0bc30a5f-4926-4baa-86fc-3804ed9d59c0,231,,3,6,2025-01-08,2025-01-11,2,1,124.31,1
df13db31-a267-4047-aec3-b39964874ce1,55,4,,1,2024-09-10,2024-09-11,,0,62.64,1
76a48b52-82a1-42da-a4df-5991d98b4f94,236,,4,,2025-02-04,2025-02-09,3,,814.41,0
19cc6a0f-2c25-4268-a253-6e5833050f75,65,2,1,4,2024-04-24,2024-04-26,1,1,866.06,0
0e8b8cbd-213d-477b-94d0-7d16b2226ebc,247,,2,4,2025-03-15,2025-03-22,2,0,335.87,1
daa952a1-287c-48b9-8aa4-859c4656b8cb,76,4,4,1,2024-11-06,2024-11-08,2,1,751.84,1
375ea5ab-5c0d-4f5e-bd4d-ed26d434b367,249,4,1,,2024-07-15,2024-07-25,2,1,330.09,1
64471c4f-91a6-46b4-80e5-481b95909b7b,27,3,1,2,2025-04-04,2025-04-11,,,750.22,1
2714185d-bb6b-4fc3-9251-e0c699031d4e,19,4,4,,2025-02-16,2025-02-25,,1,728.58,0
bc89668c-ba50-4dd3-93d0-b4b8330c12c1,217,,3,2,2024-05-18,2024-05-23,,,161.09,1
c8c91eb6-e77e-43b9-b5e9-6dc6e9d30ece,230,,4,1,2024-09-14,2024-09-17,3,1,495.78,1
06da45ab-8c71-44b0-a4fb-b65f62a57484,119,,2,6,2024-07-05,2024-07-15,,1,889.01,1
7d280f8f-a3fb-419a-8996-8e6f176f904d,214,,,6,2024-10-08,2024-10-16,2,1,318.33,0
166d45ae-403e-4651-acb5-263e48bc6fe8,248,2,2,4,2025-03-22,2025-03-25,,0,803.81,1
4f32c5d8-6aac-4981-be9a-83307a39c98a,156,2,2,1,2025-01-03,2025-01-04,3,2,389.19,0
c57c84b0-bfac-41f5-8d4c-e218e56e5055,90,,1,2,2025-03-28,2025-04-03,,0,636.68,0
14ef0325-7f2b-4549-887a-1daa22cf3aa4,288,2,4,5,2025-03-01,2025-03-07,3,0,781.59,1
31db2f64-ccbb-4124-bd38-72726b1ce35a,78,,,2,2024-06-22,2024-06-23,,,964.51,0
b6529801-f605-42ef-8a8c-e9a5cf367e93,55,,,2,2024-07-06,2024-07-15,1,0,208.69,0
ab1c8be5-d276-42b7-a3ec-d0d92b9ea3c9,106,3,2,5,2024-12-10,2024-12-18,,0,196.58,1
89e1ab62-3758-461b-9026-8fccf866c0cf,172,2,1,4,2024-05-12,2024-05-20,,0,283.05,1
15f26b49-fa2c-4765-b1ca-9a42b21fd1c7,175,3,,3,2024-09-02,2024-09-04,3,2,729.44,1
3449f2c1-6b7d-4f75-954a-4b998677906e,185,,,4,2024-09-10,2024-09-13,,1,181.09,1
3ac9178d-eabe-480b-a9e0-1660038ac953,212,4,4,6,2024-10-28,2024-10-29,,1,781.64,0
73f3e1b5-0ce8-4cc2-b913-d46ea077af9e,44,3,3,,2024-10-11,2024-10-14,,0,423.6,0
4eaf6d1d-1cb5-455c-bf69-0475d718da5f,78,,1,5,2024-08-05,2024-08-12,,2,735.47,1
8cf01d40-581e-45b4-994d-c3fc9b0da5d2,177,1,3,3,2024-04-10,2024-04-17,,1,893.2,1
751a8be7-7e3d-4018-bd51-81304f4d459a,177,,4,4,2024-10-31,2024-11-05,1,0,560.56,1
2c401e1a-6afa-4f8b-9c41-61d49d37c29e,65,,,5,2024-05-08,2024-05-12,1,2,545.27,0
531d0ac1-1fed-4259-bb2d-bec134b54636,12,1,,5,2024-12-02,2024-12-06,3,,987.61,0
1743caee-2021-4ed2-817f-a44ca813f510,31,3,3,6,2025-03-26,2025-03-28,1,0,476.3,0
606b7f72-1f99-45cb-9754-f644c85d091d,233,3,2,4,2024-04-09,2024-04-15,3,2,683.58,0
6ae778b4-8b26-40ba-a21c-9008988eae43,194,,,4,2024-10-02,2024-10-04,3,1,831.7,1
d6a8ab60-553a-4af5-86bf-6f1159fa6ee0,233,1,2,,2024-05-14,2024-05-21,1,0,109.08,0
6eeee2ef-dc69-4a5e-8b99-8d0e9b888745,244,2,4,2,2024-12-04,2024-12-10,,,878.41,1
a0c67ba4-41ee-4828-84fc-0666793b224d,217,4,,,2024-10-03,2024-10-10,2,1,530.5,1
d2f7f17a-75e9-491c-9295-f0fa6eaf03a4,235,2,,2,2025-02-12,2025-02-16,,,80.98,0
31e45288-717d-49c4-be5f-d20875d98227,287,3,1,,2024-06-15,2024-06-17,1,2,593.18,0
9d49f759-ff4c-4dfe-b627-692ca28dca44,268,2,1,6,2025-02-13,2025-02-18,3,2,329.28,0
58423d18-61c7-4759-9c73-fea5629b03ea,74,2,,,2024-06-26,2024-06-27,3,2,254.8,1
ede8abf6-038a-41ce-acd0-e87b8a5eabfc,2,1,,6,2024-11-12,2024-11-14,1,,507.12,1
03647676-5069-452e-b1ea-9cef29657b4b,290,4,3,,2024-04-10,2024-04-18,2,1,529.53,1
782409aa-645f-4a68-96d3-21fb2cb945c2,231,,4,3,2024-05-24,2024-05-30,1,,417.87,1
5f907815-0018-4933-ac52-ba0365f0616f,174,,1,,2024-06-05,2024-06-10,1,1,721.85,1
ddb99edf-dbab-4206-936d-ad60d15586c4,288,,1,2,2024-04-15,2024-04-19,1,1,763.03,0
37b00112-f35a-4a6f-b28f-b2f5a824b09c,62,,,3,2025-02-25,2025-02-26,3,1,283.02,1
6b376244-b35f-4341-9d8e-dac5b1703b0d,44,,,6,2024-06-18,2024-06-25,1,,868.88,0
e5250612-ddc0-4373-8137-404e237a83ea,175,4,2,,2024-12-29,2024-12-30,3,,294.32,0
c0f71178-5a88-4b45-9ce7-2cc1d9228765,51,,2,5,2024-07-22,2024-07-25,2,2,779.89,0
fd0edbaa-4115-4c29-8124-53e26ae5db6d,158,4,,3,2024-09-10,2024-09-11,3,1,75.81,0
5ba0156f-1c3d-400c-89a8-9e48543be6f1,153,4,1,6,2024-04-22,2024-04-25,,2,295.04,0
337d9195-0e50-4bf8-b309-9445548f911d,27,2,2,4,2024-08-08,2024-08-16,,0,305.82,1
221eab87-ec91-447e-b4e8-6dc29c527e6a,238,,4,2,2024-11-05,2024-11-13,1,,651.86,0
7d285a5d-0103-416b-b144-71d7a98fd299,138,,,2,2024-05-12,2024-05-16,2,2,589.83,1
10c01881-0af7-4eee-b1b5-98adb173b05a,43,,,4,2024-11-28,2024-12-01,3,1,792.92,1
953ee1be-30fc-4205-9e14-f91b3772f15a,285,4,1,1,2025-03-16,2025-03-24,3,1,50.52,1
4d4be124-6d56-4351-9d0d-3355839b1a85,140,,3,,2025-01-25,2025-01-31,2,2,93.21,0
52c9f0aa-36ff-495e-8b1a-d08ac59dbd85,154,1,4,2,2024-12-21,2024-12-24,3,,250.31,1
51d6c9ba-681a-4f3b-8c9f-821f87b5ce1a,176,,3,,2025-04-02,2025-04-07,2,2,374.55,1
4176b0c4-18ba-4ae1-bbca-23eb6e321695,169,1,,3,2024-06-13,2024-06-14,,0,906.37,0
ad2dc755-bf90-4d2a-a619-67f3c56efe6c,212,,,,2024-04-13,2024-04-20,1,0,561.72,1
86d4cf4b-ca98-413d-ad5c-6ee1006925e3,64,3,4,6,2025-02-13,2025-02-20,2,0,168.53,1
2b3ea982-7c40-47ae-97bd-c66c64a2ca35,99,4,1,4,2025-03-24,2025-03-25,3,2,231.94,1
7d082a02-ad86-49df-88fd-eab620d50373,114,2,4,6,2024-06-14,2024-06-15,3,,909.28,0
c55f5f2f-d155-4ab9-b622-d4b0269e2251,4,2,,,2024-08-21,2024-08-23,3,,211.95,0
ca836ee8-7e27-4ccc-a75f-23245d1ac906,290,,,3,2024-05-06,2024-05-08,2,0,171.06,0
b3c1d3d0-fcd3-441e-ab59-f40c53798227,268,,3,4,2025-03-04,2025-03-05,3,,51.86,1
f90ee585-7cd4-4327-9819-80d6d5882bb6,27,3,4,,2024-08-10,2024-08-15,1,,520.8,0
e5b32759-d21e-4f75-bcce-e91ef0d0f095,115,1,3,,2025-01-08,2025-01-17,,2,54.9,0
6d373baf-317d-4bbb-a180-bcf310378f0e,172,1,,1,2024-12-02,2024-12-06,,0,921.15,0
a74bfa83-a1f4-4813-b4ae-b5589c2d8345,85,3,3,2,2024-12-30,2025-01-01,1,,460.35,0
336ac0c3-dea3-4734-8cd9-938e6fb4835e,172,3,2,2,2025-04-07,2025-04-15,2,2,840.89,1
f26c83d1-1b8a-400d-a7ef-ecc92bc98dd2,267,2,1,,2025-04-01,2025-04-03,,0,131.26,0
4df50bcb-261d-42cc-bfd0-e35f195fb193,18,4,3,2,2024-09-26,2024-09-29,1,,102.05,1
9135ef66-69be-4f80-974f-8a4bd1b70d47,34,1,,1,2024-10-23,2024-11-01,1,2,857.43,1
60011e5d-440d-41d5-9a5b-f6cfc7df5e51,50,,4,4,2024-08-30,2024-09-09,1,,414.72,1
e0835a64-5c82-41e5-b6f2-1c1807222f5b,52,3,,1,2025-01-08,2025-01-16,3,1,152.61,0
f8803415-acf5-4b07-99fe-580b4953380d,35,,2,3,2024-05-24,2024-06-02,3,2,449.96,1
a9b2b180-8c23-4dec-8bb7-e35d985679d1,96,2,2,1,2024-09-01,2024-09-02,2,2,605.3,1
799847b2-0fb8-48d1-82b0-eea6d6a7c390,160,,,3,2025-03-24,2025-03-27,,2,623.16,1
a9d64f52-e931-4450-97de-a2dfda5cbc40,189,1,,3,2024-07-26,2024-07-27,2,0,450.96,0
a8cbe355-27bd-4299-9747-d90a71ea0711,103,,2,2,2024-12-31,2025-01-06,2,,710.04,1
ec036ad7-a0f3-4bba-990e-d551c50aceb5,170,,,6,2024-04-19,2024-04-29,3,,362.19,0
10a51152-7b69-40c1-99c3-f6d62af3f8b8,233,1,4,4,2024-08-20,2024-08-21,2,1,493.21,0
2267445f-a662-4d2f-86e5-541325da073a,123,4,,6,2024-05-03,2024-05-10,2,,225.03,0
46bce242-324f-43d7-8a09-c9add56bb2e5,186,1,1,6,2024-06-11,2024-06-12,1,1,326.05,0
d3a39343-b5ff-40d7-8dd6-54e1c7723449,300,3,1,1,2025-03-14,2025-03-18,2,2,215.44,1
6dcbebdd-4ed1-46e4-8c1a-9e4afd2e983b,90,3,,4,2024-08-10,2024-08-13,2,0,217.27,1
775fb398-e5e4-4387-832b-44488376addd,52,1,,3,2024-08-31,2024-09-07,1,2,939.31,1
0c73fc99-062a-42d3-b102-f72f5b7a766a,234,2,3,6,2025-03-17,2025-03-20,,0,162.57,0
e032f64e-163f-4da2-a841-d986f5e7144a,98,2,,,2025-03-14,2025-03-20,3,,978.13,0
679c4e91-e2f3-4e4c-9e01-1775fabb5d9c,24,,,4,2024-11-13,2024-11-22,3,1,361.3,0
1f8d97c7-1480-4dff-a83c-29b104feaf63,144,2,,,2024-07-26,2024-07-30,1,,801.45,0
bfb2f7fc-2ba4-45b7-aee5-c18de103c80b,86,,4,6,2025-01-02,2025-01-10,,1,355.73,1
dea1ee06-d7f5-44d4-80a1-1cdcc1edffef,270,,4,,2025-04-09,2025-04-17,3,,656.2,0
3365c6ec-3a49-427e-a444-fdddcf6038fa,107,2,2,,2024-10-16,2024-10-20,,1,340.7,1
0f592322-3efc-4644-bfa5-b2d2089fb861,293,2,3,5,2024-08-10,2024-08-19,1,1,764.04,1
a923602b-efc9-4130-9e76-a6dca7f5978d,228,,3,4,2024-11-01,2024-11-11,1,,536.65,1
5e7be2ee-e10f-4dc7-b9ac-669a1d35ed34,219,4,4,,2024-06-15,2024-06-22,3,,351.17,1
da65744e-f40f-485c-b351-6b3b64a6ded8,13,2,4,4,2025-03-20,2025-03-25,1,2,906.4,1
9397e256-2b88-489a-8b0f-29fbbda02858,257,,,2,2024-09-27,2024-10-02,2,0,162.66,1
01079360-8518-4eb1-aefd-1f12bb227674,20,,2,6,2025-03-16,2025-03-20,3,2,337.58,1
4b87658c-71ae-4c3f-a5c6-24715aa31583,98,,,3,2024-12-10,2024-12-19,3,0,781.57,1
98fb3b22-eab3-43ae-ac94-bc705b43d330,178,4,4,1,2024-06-29,2024-07-07,2,,266.2,0
a647c159-7898-4278-9864-d8e36299301f,243,2,,,2024-12-11,2024-12-19,3,0,347.42,0
d0deefe1-ed90-4127-8da3-082392232f42,220,,4,4,2024-11-21,2024-11-29,,0,405.97,0
4ac1fcdb-93a4-4ff1-8e06-ebabcdfe0f0f,157,,1,,2024-12-13,2024-12-19,3,1,448.19,1
11e757be-dc05-4c25-befd-896a2cdcaf32,276,3,3,1,2024-08-28,2024-09-07,1,1,196.01,1
5377e79c-7ab6-4006-8bd0-5a5744bbb569,291,,,,2024-09-27,2024-10-04,2,,110.52,1
c52fe961-abd7-4c84-93dd-5eb2344c17b6,97,4,1,6,2024-12-05,2024-12-15,,2,138.58,0
ece7a062-aa14-472d-8ff3-7c4b79e3f184,284,2,1,,2025-01-14,2025-01-15,2,1,116.02,1
90f036ac-8ded-42ae-92d6-27d44a546a97,146,2,2,5,2024-07-11,2024-07-20,1,,104.58,0
50e34729-aa8b-44cb-9800-b9eb2cb4ff26,88,3,4,,2024-10-22,2024-10-25,1,1,559.63,1
c5dde5a4-ffa9-4d98-b97c-5fbd1cf9dc7d,36,4,2,3,2024-10-07,2024-10-11,3,,827,1
07077188-310e-4e74-94cc-3012b77b38e3,82,,,5,2024-04-09,2024-04-19,2,,311.67,0
1f9ab4e2-ae41-4d7d-ae34-87e66f193530,74,4,1,,2024-12-16,2024-12-26,2,2,914.79,1
2a0f992c-37d4-4c0d-9251-894dfcb10bdf,236,4,,1,2025-01-27,2025-01-29,3,,379.44,1
5dee6abe-1408-43a1-a7fd-2bb40dba2dd0,201,,2,,2025-03-25,2025-03-29,2,,484.94,0
0d18277e-1502-4a5b-91d9-22123986c78d,292,1,4,1,2025-03-20,2025-03-24,2,2,888.43,1
f40d3d84-dd92-4c3c-8f7b-241977426c89,35,,,4,2025-03-16,2025-03-24,,0,995.55,0
8e4edda0-2269-433f-ae12-81ff84bd69b8,54,,3,,2024-07-20,2024-07-28,2,2,247,0
5b6e5b3f-d6f4-4c02-8ba3-b655ced18bc9,237,1,1,,2025-02-16,2025-02-23,3,,862.98,1
0f334056-0797-4635-bc09-48eac5155681,20,1,3,2,2025-03-14,2025-03-17,3,,510.52,0
f784bcd0-7cd6-4c84-af65-405f949380a5,43,,,4,2024-09-03,2024-09-11,2,,829.41,0
848aac7b-537e-4c73-8ba0-c1cabd0f69da,88,1,,2,2024-08-12,2024-08-15,3,0,557.92,1
